Label,IATA,Latitude,Longitude,Country,Country_std
Paderborn Lippstadt Airport,PAD,51.61410141,8.616319656,Deutschland,Germany
Dortmund Airport,DTM,51.5182991,7.612239838,Deutschland,Germany
Augsburg Airport,AGB,48.425278,10.931667,Deutschland,Germany
Oberpfaffenhofen Airport,OBF,48.081402,11.2831,Deutschland,Germany
Straubing Airport,RBM,48.90083313,12.51666737,Deutschland,Germany
Friedrichshafen Airport,FDH,47.67129898,9.511489868,Deutschland,Germany
Schwerin Parchim Airport,SZW,53.426998,11.7834,Deutschland,Germany
Bayreuth Airport,BYU,49.985001,11.64,Deutschland,Germany
Burg Feuerstein Airport,URD,49.79416656,11.13361073,Deutschland,Germany
Hof-Plauen Airport,HOQ,50.28861237,11.85638905,Deutschland,Germany
Zweibr�cken Airport,ZQW,49.2094,7.40056,Deutschland,Germany
Donaueschingen-Villingen Airport,ZQL,47.97333145,8.522221565,Deutschland,Germany
Braunschweig-Wolfsburg Airport,BWE,52.319199,10.5561,Deutschland,Germany
Kassel-Calden Airport,KSF,51.417273,9.384967,Deutschland,Germany
Bremerhaven Airport,BRV,53.506943,8.572778,Deutschland,Germany
Emden Airport,EME,53.391109,7.2275,Deutschland,Germany
Wilhelmshaven-Mariensiel Airport,WVN,53.50222015,8.052222252,Deutschland,Germany
Borkum Airport,BMK,53.59639,6.709167,Deutschland,Germany
Norderney Airport,NRD,53.70694351,7.230000019,Deutschland,Germany
Flensburg-Sch�ferhaus Airport,FLF,54.7733345,9.378889084,Deutschland,Germany
Westerland Sylt Airport,GWT,54.91320038,8.340470314,Deutschland,Germany
K�rdla Airport,KDL,58.99079895,22.83069992,Eesti,Eesti
Kuressaare Airport,URE,58.22990036,22.5095005,Eesti,Eesti
P�rnu Airport,EPU,58.41899872,24.4727993,Eesti,Eesti
Lennart Meri Tallinn Airport,TLL,59.41329956,24.83279991,Eesti,Eesti
Tartu Airport,TAY,58.30749893,26.69039917,Eesti,Eesti
Enontekio Airport,ENF,68.36260223,23.42429924,Suomi / Finland,Suomi / Finland
Halli Airport,KEV,61.856039,24.786686,Suomi / Finland,Suomi / Finland
Helsinki Malmi Airport,HEM,60.25460052,25.0428009,Suomi / Finland,Suomi / Finland
Helsinki Vantaa Airport,HEL,60.31719971,24.9633007,Suomi / Finland,Suomi / Finland
Hyvink�� Airfield,HYV,60.65439987,24.8810997,Suomi / Finland,Suomi / Finland
Kitee Airport,KTQ,62.1661,30.073601,Suomi / Finland,Suomi / Finland
Ivalo Airport,IVL,68.6072998,27.40530014,Suomi / Finland,Suomi / Finland
Joensuu Airport,JOE,62.66289902,29.60750008,Suomi / Finland,Suomi / Finland
Jyvaskyla Airport,JYV,62.3995018,25.67830086,Suomi / Finland,Suomi / Finland
Kauhava Airport,KAU,63.127102,23.051399,Suomi / Finland,Suomi / Finland
Kemi-Tornio Airport,KEM,65.77870178,24.58209991,Suomi / Finland,Suomi / Finland
Kajaani Airport,KAJ,64.28549957,27.69239998,Suomi / Finland,Suomi / Finland
Kauhajoki Airport,KHJ,62.46250153,22.39310074,Suomi / Finland,Suomi / Finland
Kokkola-Pietarsaari Airport,KOK,63.72119904,23.14310074,Suomi / Finland,Suomi / Finland
Kuusamo Airport,KAO,65.98760223,29.23940086,Suomi / Finland,Suomi / Finland
Kittil� Airport,KTT,67.7009964,24.84679985,Suomi / Finland,Suomi / Finland
Kuopio Airport,KUO,63.00709915,27.79780006,Suomi / Finland,Suomi / Finland
Lahti Vesivehmaa Airport,QLF,61.144199,25.693501,Suomi / Finland,Suomi / Finland
Lappeenranta Airport,LPP,61.044601,28.144743,Suomi / Finland,Suomi / Finland
Mariehamn Airport,MHQ,60.12220001,19.89819908,Suomi / Finland,Suomi / Finland
Mikkeli Airport,MIK,61.6866,27.201799,Suomi / Finland,Suomi / Finland
Oulu Airport,OUL,64.93009949,25.35460091,Suomi / Finland,Suomi / Finland
Pori Airport,POR,61.46170044,21.79999924,Suomi / Finland,Suomi / Finland
Rovaniemi Airport,RVN,66.56479645,25.83040047,Suomi / Finland,Suomi / Finland
Savonlinna Airport,SVL,61.94309998,28.94510078,Suomi / Finland,Suomi / Finland
Sodankyla Airport,SOT,67.39499664,26.61910057,Suomi / Finland,Suomi / Finland
Tampere-Pirkkala Airport,TMP,61.41410065,23.60440063,Suomi / Finland,Suomi / Finland
Turku Airport,TKU,60.51409912,22.26280022,Suomi / Finland,Suomi / Finland
Utti Air Base,UTI,60.89640045,26.93840027,Suomi / Finland,Suomi / Finland
Vaasa Airport,VAA,63.05070114,21.7621994,Suomi / Finland,Suomi / Finland
Varkaus Airport,VRK,62.17110062,27.86860085,Suomi / Finland,Suomi / Finland
Ylivieska Airfield,YLI,64.0547222,24.7252778,Suomi / Finland,Suomi / Finland
Belfast International Airport,BFS,54.65750122,-6.215829849,United Kingdom,United Kingdom
St Angelo Airport,ENK,54.39889908,-7.651669979,United Kingdom,United Kingdom
George Best Belfast City Airport,BHD,54.61809921,-5.872499943,United Kingdom,United Kingdom
City of Derry Airport,LDY,55.0428009,-7.161109924,United Kingdom,United Kingdom
Birmingham International Airport,BHX,52.45389938,-1.748029947,United Kingdom,United Kingdom
Coventry Airport,CVT,52.36970139,-1.479719996,United Kingdom,United Kingdom
Gloucestershire Airport,GLO,51.89419937,-2.167220116,United Kingdom,United Kingdom
Cotswold Airport,GBA,51.668095,-2.05694,United Kingdom,United Kingdom
Manchester Airport,MAN,53.35369873,-2.274950027,United Kingdom,United Kingdom
Newquay Cornwall Airport,NQY,50.44060135,-4.995409966,United Kingdom,United Kingdom
RAF Lyneham,LYE,51.5051,-1.99343,United Kingdom,United Kingdom
RNAS Yeovilton,YEO,51.00939941,-2.638819933,United Kingdom,United Kingdom
Haverfordwest Airport,HAW,51.83309937,-4.961110115,United Kingdom,United Kingdom
Cardiff International Airport,CWL,51.39670181,-3.343329906,United Kingdom,United Kingdom
Swansea Airport,SWS,51.6053009,-4.067830086,United Kingdom,United Kingdom
Bristol Airport,BRS,51.382702,-2.71909,United Kingdom,United Kingdom
Liverpool John Lennon Airport,LPL,53.33359909,-2.849720001,United Kingdom,United Kingdom
London Luton Airport,LTN,51.87469864,-0.368333012,United Kingdom,United Kingdom
Plymouth City Airport,PLH,50.422798,-4.10583,United Kingdom,United Kingdom
Bournemouth Airport,BOH,50.77999878,-1.842499971,United Kingdom,United Kingdom
Southampton Airport,SOU,50.95029831,-1.35679996,United Kingdom,United Kingdom
Lasham Airport,QLA,51.18719864,-1.033499956,United Kingdom,United Kingdom
Alderney Airport,ACI,49.706104,-2.21472,Guernsey,Guernsey
Guernsey Airport,GCI,49.43500137,-2.601969957,Guernsey,Guernsey
Jersey Airport,JER,49.207901,-2.195509911,Jersey,Jersey
Shoreham Airport,ESH,50.835602,-0.297222,United Kingdom,United Kingdom
London Biggin Hill Airport,BQH,51.3307991,0.032499999,United Kingdom,United Kingdom
London Gatwick Airport,LGW,51.148102,-0.190278,United Kingdom,United Kingdom
London City Airport,LCY,51.505299,0.055278,United Kingdom,United Kingdom
Farnborough Airport,FAB,51.2757988,-0.776332974,United Kingdom,United Kingdom
Blackbushe Airport,BBS,51.32389832,-0.847500026,United Kingdom,United Kingdom
London Heathrow Airport,LHR,51.4706,-0.461941,United Kingdom,United Kingdom
Southend Airport,SEN,51.57139969,0.695555985,United Kingdom,United Kingdom
Lydd Airport,LYX,50.95610046,0.939167023,United Kingdom,United Kingdom
Kent International Airport,MSE,51.342201,1.34611,United Kingdom,United Kingdom
Carlisle Airport,CAX,54.9375,-2.809170008,United Kingdom,United Kingdom
Blackpool International Airport,BLK,53.77170181,-3.028609991,United Kingdom,United Kingdom
Humberside Airport,HUY,53.57440186,-0.350832999,United Kingdom,United Kingdom
Barrow Walney Island Airport,BWF,54.1286111,-3.2675,United Kingdom,United Kingdom
Leeds Bradford Airport,LBA,53.86589813,-1.660570025,United Kingdom,United Kingdom
Warton Airport,WRT,53.745098,-2.88306,United Kingdom,United Kingdom
Hawarden Airport,CEG,53.17810059,-2.977780104,United Kingdom,United Kingdom
Isle of Man Airport,IOM,54.08330154,-4.623889923,Isle of Man,Isle of Man
Newcastle Airport,NCL,55.03749847,-1.691669941,United Kingdom,United Kingdom
Durham Tees Valley Airport,MME,54.50920105,-1.429409981,United Kingdom,United Kingdom
East Midlands Airport,EMA,52.83110046,-1.328060031,United Kingdom,United Kingdom
Kirkwall Airport,KOI,58.95780182,-2.904999971,United Kingdom,United Kingdom
Sumburgh Airport,LSI,59.87889862,-1.295560002,United Kingdom,United Kingdom
Wick Airport,WIC,58.45890045,-3.093060017,United Kingdom,United Kingdom
Aberdeen Dyce Airport,ABZ,57.20190048,-2.197779894,United Kingdom,United Kingdom
Inverness Airport,INV,57.54249954,-4.047500134,United Kingdom,United Kingdom
Glasgow International Airport,GLA,55.87189865,-4.433060169,United Kingdom,United Kingdom
Edinburgh Airport,EDI,55.95000076,-3.372499943,United Kingdom,United Kingdom
Islay Airport,ILY,55.68190002,-6.256669998,United Kingdom,United Kingdom
Glasgow Prestwick Airport,PIK,55.50939941,-4.586669922,United Kingdom,United Kingdom
Benbecula Airport,BEB,57.48109818,-7.362780094,United Kingdom,United Kingdom
Scatsta Airport,SCS,60.43280029,-1.296110034,United Kingdom,United Kingdom
Dundee Airport,DND,56.45249939,-3.02583003,United Kingdom,United Kingdom
Stornoway Airport,SYY,58.21559906,-6.331110001,United Kingdom,United Kingdom
Tiree Airport,TRE,56.49919891,-6.869170189,United Kingdom,United Kingdom
RAF Leuchars,ADX,56.3728981,-2.868439913,United Kingdom,United Kingdom
RAF Lossiemouth,LMO,57.7052002,-3.339169979,United Kingdom,United Kingdom
Cambridge Airport,CBG,52.205002,0.175,United Kingdom,United Kingdom
Norwich International Airport,NWI,52.67580032,1.282780051,United Kingdom,United Kingdom
London Stansted Airport,STN,51.88499832,0.234999999,United Kingdom,United Kingdom
Exeter International Airport,EXT,50.7344017,-3.413889885,United Kingdom,United Kingdom
Bristol Filton Airport,FZO,51.51940155,-2.590830088,United Kingdom,United Kingdom
Oxford (Kidlington) Airport,OXF,51.8368988,-1.320000052,United Kingdom,United Kingdom
RAF Benson,BEX,51.61640167,-1.095829964,United Kingdom,United Kingdom
RAF Lakenheath,LKZ,52.40930176,0.56099999,United Kingdom,United Kingdom
RAF Mildenhall,MHZ,52.36190033,0.486405998,United Kingdom,United Kingdom
RAF Wyton,QUY,52.35720062,-0.107832998,United Kingdom,United Kingdom
RAF Fairford,FFD,51.68220139,-1.790030003,United Kingdom,United Kingdom
RAF Brize Norton,BZZ,51.75,-1.58362,United Kingdom,United Kingdom
RAF Odiham,ODH,51.23410034,-0.942825019,United Kingdom,United Kingdom
RAF Northolt,NHT,51.5530014,-0.418166995,United Kingdom,United Kingdom
RAF Coningsby,QCY,53.0929985,-0.166014001,United Kingdom,United Kingdom
RAF Honington,BEQ,52.34260178,0.772939026,United Kingdom,United Kingdom
RAF Scampton,SQZ,53.30780029,-0.550832987,United Kingdom,United Kingdom
RAF Linton-On-Ouse,HRT,54.0489006,-1.252750039,United Kingdom,United Kingdom
RAF Waddington,WTN,53.16619873,-0.523810983,United Kingdom,United Kingdom
RAF Marham,KNF,52.648395,0.550692,United Kingdom,United Kingdom
Mount Pleasant Airport,MPN,-51.82279968,-58.44720078,Falkland Islands,Falkland Islands
Amsterdam Airport Schiphol,AMS,52.308601,4.76389,Nederland,Netherlands
Maastricht Aachen Airport,MST,50.911701,5.77014,Nederland,Netherlands
Eindhoven Airport,EIN,51.45009995,5.374529839,Nederland,Netherlands
Eelde Airport,GRQ,53.11970139,6.579440117,Nederland,Netherlands
Gilze Rijen Air Base,GLZ,51.56740189,4.931829929,Nederland,Netherlands
De Kooy Airport,DHR,52.92340088,4.780620098,Nederland,Netherlands
Lelystad Airport,LEY,52.4603,5.52722,Nederland,Netherlands
Leeuwarden Air Base,LWR,53.22859955,5.760560036,Nederland,Netherlands
Rotterdam The Hague Airport,RTM,51.956902,4.43722,Nederland,Netherlands
Soesterberg Air Base,UTC,52.12730026,5.276189804,Nederland,Netherlands
Twente Airport,ENS,52.275833,6.889167,Nederland,Netherlands
Valkenburg Naval Air Base,LID,52.16609955,4.41794014,Nederland,Netherlands
Woensdrecht Air Base,WOE,51.4491,4.34203,Nederland,Netherlands
Cork Airport,ORK,51.84130096,-8.491109848,Éire / Ireland,Éire / Ireland
Galway Airport,GWY,53.30020142,-8.941590309,Éire / Ireland,Éire / Ireland
Dublin Airport,DUB,53.421299,-6.27007,Éire / Ireland,Éire / Ireland
Ireland West Knock Airport,NOC,53.91030121,-8.818490028,Éire / Ireland,Éire / Ireland
Kerry Airport,KIR,52.18090057,-9.523779869,Éire / Ireland,Éire / Ireland
Shannon Airport,SNN,52.702,-8.92482,Éire / Ireland,Éire / Ireland
Sligo Airport,SXL,54.28020096,-8.599209785,Éire / Ireland,Éire / Ireland
Waterford Airport,WAT,52.18719864,-7.086959839,Éire / Ireland,Éire / Ireland
Aarhus Airport,AAR,56.29999924,10.61900043,Danmark,Denmark
Billund Airport,BLL,55.74029922,9.151780128,Danmark,Denmark
Copenhagen Kastrup Airport,CPH,55.61790085,12.65600014,Danmark,Denmark
Esbjerg Airport,EBJ,55.525902,8.5534,Danmark,Denmark
Karup Airport,KRP,56.29750061,9.124629974,Danmark,Denmark
L�s� Airport,BYR,57.27719879,11.00010014,Danmark,Denmark
Lolland Falster Maribo Airport,MRW,54.699299,11.4401,Danmark,Denmark
Odense Airport,ODE,55.47669983,10.33090019,Danmark,Denmark
Copenhagen Roskilde Airport,RKE,55.58560181,12.13140011,Danmark,Denmark
Bornholm Airport,RNN,55.06330109,14.75959969,Danmark,Denmark
S�nderborg Airport,SGD,54.96440125,9.791729927,Danmark,Denmark
Skrydstrup Air Base,SKS,55.221048,9.26702,Danmark,Denmark
Skive Airport,SQW,56.55020142,9.172980309,Danmark,Denmark
Thisted Airport,TED,57.06880188,8.705220222,Danmark,Denmark
Vagar Airport,FAE,62.06359863,-7.277219772,Føroyar,Føroyar
Stauning Airport,STA,55.99010086,8.353910446,Danmark,Denmark
Aalborg Airport,AAL,57.09275891,9.849243164,Danmark,Denmark
Luxembourg-Findel International Airport,LUX,49.6233333,6.2044444,Lëtzebuerg,Lëtzebuerg
�lesund Airport,AES,62.5625,6.119699955,Norge,Norway
And�ya Airport,ANX,69.29250336,16.14419937,Norge,Norway
Alta Airport,ALF,69.97609711,23.37170029,Norge,Norway
Br�nn�ysund Airport,BNN,65.46109772,12.21749973,Norge,Norway
Bod� Airport,BOO,67.26920319,14.36530018,Norge,Norway
Bergen Airport Flesland,BGO,60.29339981,5.218140125,Norge,Norway
B�tsfjord Airport,BJF,70.60050201,29.69140053,Norge,Norway
Kristiansand Airport,KRS,58.204201,8.08537,Norge,Norway
Geilo Airport Dagali,DLD,60.41730118,8.518349648,Norge,Norway
Bardufoss Airport,BDU,69.05580139,18.54039955,Norge,Norway
"Harstad/Narvik Airport, Evenes",EVE,68.49130249,16.67810059,Norge,Norway
Leirin Airport,VDB,61.0155983,9.288060188,Norge,Norway
Flor� Airport,FRO,61.58359909,5.024720192,Norge,Norway
Oslo Lufthavn,OSL,60.121,11.0502,Norge,Norway
Haugesund Airport,HAU,59.34529877,5.208360195,Norge,Norway
Hasvik Airport,HAA,70.48670197,22.13969994,Norge,Norway
Kristiansund Airport (Kvernberget),KSU,63.11180115,7.824520111,Norge,Norway
Kirkenes Airport (H�ybuktmoen),KKN,69.72579956,29.8913002,Norge,Norway
Lista Airport,FAN,58.09949875,6.626049995,Norge,Norway
Molde Airport,MOL,62.74470139,7.262499809,Norge,Norway
Mosj�en Airport (Kj�rstad),MJF,65.78399658,13.21490002,Norge,Norway
Banak Airport,LKL,70.06880188,24.9734993,Norge,Norway
Notodden Airport,NTB,59.565701,9.21222,Norge,Norway
�rland Airport,OLA,63.69889832,9.604000092,Norge,Norway
R�ros Airport,RRS,62.57839966,11.34230042,Norge,Norway
"Moss Airport, Rygge",RYG,59.378817,10.785439,Norge,Norway
"Svalbard Airport, Longyear",LYR,78.24610138,15.46560001,Norge,Norway
Skien Airport,SKE,59.18500137,9.566940308,Norge,Norway
Stord Airport,SRP,59.79190063,5.340849876,Norge,Norway
Sandnessj�en Airport (Stokka),SSJ,65.95680237,12.46889973,Norge,Norway
"Troms� Airport,",TOS,69.6832962,18.91889954,Norge,Norway
"Sandefjord Airport, Torp",TRF,59.18669891,10.25860024,Norge,Norway
Trondheim Airport V�rnes,TRD,63.4578018,10.9239998,Norge,Norway
Stavanger Airport Sola,SVG,58.87670135,5.63778019,Norge,Norway
Gdansk Lech Walesa Airport,GDN,54.37760162,18.46619987,Polska,Poland
Krak�w John Paul II International Airport,KRK,50.077702,19.7848,Polska,Poland
Katowice International Airport,KTW,50.4743,19.08,Polska,Poland
Poznan-Lawica Airport,POZ,52.42100143,16.82629967,Polska,Poland
Rzesz�w-Jasionka Airport,RZE,50.11000061,22.0189991,Polska,Poland
"Szczecin-Goleni�w ""Solidarnosc"" Airport",SZZ,53.58470154,14.90219975,Polska,Poland
Redzikowo Air Base,OSP,54.47890091,17.10750008,Polska,Poland
Warsaw Chopin Airport,WAW,52.16569901,20.96710014,Polska,Poland
Copernicus Wroclaw Airport,WRO,51.10269928,16.88579941,Polska,Poland
Zielona G�ra-Babimost Airport,IEG,52.13850021,15.7986002,Polska,Poland
Ronneby Airport,RNB,56.26670074,15.26500034,Sverige,Sweden
Gothenburg-Landvetter Airport,GOT,57.66279984,12.27980042,Sverige,Sweden
J�nk�ping Airport,JKG,57.75759888,14.06869984,Sverige,Sweden
Lidk�ping-Hovby Airport,LDK,58.4655,13.1744,Sverige,Sweden
Gothenburg City Airport,GSE,57.7747,11.8704,Sverige,Sweden
Sk�vde Airport,KVB,58.45640182,13.97270012,Sverige,Sweden
Trollh�ttan-V�nersborg Airport,THN,58.31809998,12.34500027,Sverige,Sweden
Karlskoga Airport,KSK,59.34590149,14.49590015,Sverige,Sweden
Mora Airport,MXX,60.957901,14.5114,Sverige,Sweden
Stockholm Skavsta Airport,NYO,58.78860092,16.91220093,Sverige,Sweden
Kristianstad Airport,KID,55.92169952,14.08549976,Sverige,Sweden
Oskarshamn Airport,OSK,57.350498,16.497999,Sverige,Sweden
Kalmar Airport,KLR,56.6855011,16.28759956,Sverige,Sweden
Malm� Sturup Airport,MMX,55.53630536,13.37619781,Sverige,Sweden
Halmstad Airport,HAD,56.69110107,12.82019997,Sverige,Sweden
V�xj� Kronoberg Airport,VXO,56.92910004,14.72799969,Sverige,Sweden
Sveg Airport,EVG,62.04779816,14.4229002,Sverige,Sweden
G�llivare Airport,GEV,67.13240051,20.81459999,Sverige,Sweden
Hudiksvall Airport,HUV,61.76810074,17.08069992,Sverige,Sweden
Kramfors Sollefte� Airport,KRF,63.04859924,17.76889992,Sverige,Sweden
Lycksele Airport,LYC,64.5483017,18.71619987,Sverige,Sweden
Sundsvall-H�rn�sand Airport,SDL,62.52809906,17.44389915,Sverige,Sweden
�rnsk�ldsvik Airport,OER,63.40829849,18.98999977,Sverige,Sweden
Kiruna Airport,KRN,67.8219986,20.33679962,Sverige,Sweden
Skellefte� Airport,SFT,64.62480164,21.07690048,Sverige,Sweden
Ume� Airport,UME,63.79180145,20.28280067,Sverige,Sweden
Vilhelmina Airport,VHM,64.57910156,16.83359909,Sverige,Sweden
Arvidsjaur Airport,AJR,65.59030151,19.28190041,Sverige,Sweden
�rebro Airport,ORB,59.22370148,15.03800011,Sverige,Sweden
Stockholm V�ster�s Airport,VST,59.58940125,16.63360023,Sverige,Sweden
Lule� Airport,LLA,65.54380035,22.12199974,Sverige,Sweden
Stockholm-Arlanda Airport,ARN,59.65190125,17.91860008,Sverige,Sweden
Stockholm-Bromma Airport,BMA,59.35440063,17.94169998,Sverige,Sweden
Borlange Airport,BLE,60.42200089,15.51519966,Sverige,Sweden
Hultsfred Airport,HLF,57.525799,15.8233,Sverige,Sweden
G�vle Sandviken Airport,GVX,60.59329987,16.95140076,Sverige,Sweden
Link�ping City Airport,LPI,58.40620041,15.68050003,Sverige,Sweden
Norrk�ping Airport,NRK,58.5862999,16.25060081,Sverige,Sweden
Eskilstuna Airport,EKT,59.35110092,16.70840073,Sverige,Sweden
Visby Airport,VBY,57.66279984,18.34620094,Sverige,Sweden
Spangdahlem Air Base,SPM,49.97269821,6.692500114,Deutschland,Germany
Ramstein Air Base,RMS,49.43690109,7.600279808,Deutschland,Germany
[Duplicate] Giebelstadt Army Air Field,GHF,49.64810181,9.966489792,Deutschland,Germany
Celle Airport,ZCN,52.59120178,10.02210045,Deutschland,Germany
Fritzlar Airport,FRZ,51.1146,9.286,Deutschland,Germany
Hanau Army Air Field,ZNF,50.169201,8.96159,Deutschland,Germany
Flugplatz Kitzingen,KZG,49.743099,10.2006,Deutschland,Germany
Nordholz Naval Airbase,FCN,53.7677002,8.658499718,Deutschland,Germany
Geilenkirchen Air Base,GKE,50.9608,6.04242,Deutschland,Germany
Rostock-Laage Airport,RLG,53.91820145,12.27830029,Deutschland,Germany
Schleswig Air Base,WBG,54.459301,9.51633,Deutschland,Germany
Wiesbaden Army Airfield,WIE,50.04980087,8.325400352,Deutschland,Germany
F�rstenfeldbruck Air Base,FEL,48.205555,11.266944,Deutschland,Germany
Ingolstadt Manching Airport,IGS,48.71569824,11.5340004,Deutschland,Germany
G�tersloh Air Base,GUT,51.922798,8.30633,Deutschland,Germany
Alexander Bay Airport,ALJ,-28.575001,16.5333,South Africa,South Africa
Aggeneys Airport,AGZ,-29.28179932,18.81389999,South Africa,South Africa
Bisho Airport,BIY,-32.89709854,27.27910042,South Africa,South Africa
Bram Fischer International Airport,BFN,-29.09269905,26.30240059,South Africa,South Africa
Cape Town International Airport,CPT,-33.96480179,18.60169983,South Africa,South Africa
King Shaka International Airport,DUR,-29.61444444,31.11972222,South Africa,South Africa
Ben Schoeman Airport,ELS,-33.03559875,27.82589912,South Africa,South Africa
Ficksburg Sentraoes Airport,FCB,-28.82309914,27.90889931,South Africa,South Africa
Grand Central Airport,GCJ,-25.98629951,28.14010048,South Africa,South Africa
George Airport,GRJ,-34.0056,22.378902,South Africa,South Africa
Harrismith Airport,HRS,-28.23509979,29.10619926,South Africa,South Africa
Hoedspruit Air Force Base Airport,HDS,-24.36860085,31.04870033,South Africa,South Africa
OR Tambo International Airport,JNB,-26.1392,28.246,South Africa,South Africa
P C Pelser Airport,KXE,-26.87109947,26.71800041,South Africa,South Africa
Kimberley Airport,KIM,-28.80279922,24.76519966,South Africa,South Africa
